-7.187349200248718262e-01,-1.808761209249496460e-01,-4.772942364215850830e-01,1.701677560806274414e+00,-2.398116588592529297e+00,1.859915852546691895e+00,1.156123727560043335e-01,2.630683183670043945e+00,2.425006151199340820e+00,-1.094456672668457031e+00
-1.147107720375061035e+00,-1.573046207427978516e+00,1.630566358566284180e+00,1.485878974199295044e-01,6.800519824028015137e-01,-6.456533670425415039e-01,-1.342983722686767578e+00,-7.753106951713562012e-01,-8.106977939605712891e-01,1.051196336746215820e+00
1.083639740943908691e+00,-4.009197950363159180e-01,-2.022551596164703369e-01,-1.760764718055725098e+00,1.890959143638610840e+00,-1.650753736495971680e+00,2.329174429178237915e-01,-2.515046834945678711e+00,-2.693045616149902344e+00,1.270951628684997559e+00
9.572786092758178711e-01,1.325488090515136719e+00,-6.233955025672912598e-01,-6.263529062271118164e-01,1.328258275985717773e+00,-5.708191394805908203e-01,1.325370669364929199e+00,-1.109466433525085449e+00,-1.020144462585449219e+00,-1.347768306732177734e-01
7.646684050559997559e-01,-5.510701984167098999e-02,5.080672502517700195e-01,-1.056323409080505371e+00,2.358481884002685547e+00,-2.088420391082763672e+00,-9.097945094108581543e-01,-2.229227781295776367e+00,-2.160543680191040039e+00,7.332707047462463379e-01
-1.334168314933776855e+00,-2.575018644332885742e+00,2.323758125305175781e+00,1.170765161514282227e+00,-2.813787758350372314e-01,-4.988215863704681396e-02,-2.531901121139526367e+00,1.448482275009155273e-01,4.401941597461700439e-01,1.433022499084472656e+00
-2.018553733825683594e+00,-3.041601419448852539e+00,1.743605494499206543e+00,2.050311088562011719e+00,-7.550604343414306641e-01,-2.329099476337432861e-01,-2.801141500473022461e+00,7.725780010223388672e-01,2.716396450996398926e-01,1.748306870460510254e+00
1.855332016944885254e+00,2.435787677764892578e+00,-1.290901660919189453e+00,-4.969986975193023682e-01,3.303297758102416992e-01,5.985358357429504395e-01,2.543892860412597656e+00,6.576703190803527832e-01,2.547785639762878418e-01,-6.897578239440917969e-01
-9.098415821790695190e-02,2.719142436981201172e-01,-4.066231846809387207e-01,1.778214693069458008e+00,-1.916029691696166992e+00,1.110997319221496582e+00,-1.659489721059799194e-01,1.810752868652343750e+00,2.183266639709472656e+00,-7.374913096427917480e-01
9.808345437049865723e-01,2.307232379913330078e+00,-1.884001255035400391e+00,-1.657890677452087402e-01,-1.235428452491760254e+00,9.178007841110229492e-01,1.969994068145751953e+00,6.004566326737403870e-02,3.682376146316528320e-01,-8.332989811897277832e-01
